fc_id,em_id,model_predict,binary_label,pred_std
Gad1-F-100817,1188163963,0.9677068,1,0.0
Gad1-F-100817,1125411720,0.9406876,1,0.0
Gad1-F-100817,1189549476,0.9580469,1,0.0
Gad1-F-100817,1476936949,0.8922708,1,0.0
Gad1-F-100817,1251265778,0.94898814,1,0.0
Gad1-F-100817,1661458883,0.9388017,1,0.0
Gad1-F-100817,1599773239,0.88884115,1,0.0
Gad1-F-100817,5812994148,0.9595554,1,0.0
Gad1-F-100817,1251952397,0.89963347,1,0.0
Gad1-F-100817,1187831582,0.9586494,1,0.0
Gad1-F-800219,1289233760,0.70614403,1,0.0
Gad1-F-800219,1319246910,0.64865595,1,0.0
Gad1-F-800219,5813133779,0.5737016,1,0.0
Gad1-F-800219,1501980151,0.2785552,0,0.0
Gad1-F-800219,1289238970,0.75141823,1,0.0
Gad1-F-800219,1351282553,0.71220046,1,0.0
Gad1-F-800219,1289229674,0.25618997,0,0.0
Gad1-F-800219,1289238358,0.34237036,0,0.0
Gad1-F-800219,2069868062,0.071024165,0,0.0
Gad1-F-800219,5813057548,0.019499779,0,0.0
VGlut-F-200584,831273286,0.617331,1,0.0
VGlut-F-200584,611305085,0.89703935,1,0.0
VGlut-F-200584,5813067793,0.8466951,1,0.0
VGlut-F-200584,5813053937,0.94601244,1,0.0
VGlut-F-200584,631400622,0.54087317,1,0.0
VGlut-F-200584,5812983569,0.73129517,1,0.0
VGlut-F-200584,1100675497,0.8454539,1,0.0
VGlut-F-200584,5813059834,0.1830065,0,0.0
VGlut-F-200584,1142028710,0.828479,1,0.0
VGlut-F-200584,722821616,0.72940004,1,0.0
Gad1-F-700390,1690020010,0.38707978,0,0.0
Gad1-F-700390,1938544937,0.4603415,0,0.0
Gad1-F-700390,1907933561,0.43413997,0,0.0
Gad1-F-700390,1689989271,0.2762602,0,0.0
Gad1-F-700390,5812992898,0.557033,1,0.0
Gad1-F-700390,1721365654,0.17739528,0,0.0
Gad1-F-700390,1907571222,0.4933866,0,0.0
Gad1-F-700390,1232257688,0.25361183,0,0.0
Gad1-F-700390,1440972629,0.5698664,1,0.0
Gad1-F-700390,5812995757,0.17962585,0,0.0
fru-M-800197,5812994094,0.14137977,0,0.0
fru-M-800197,1690897627,0.20600097,0,0.0
fru-M-800197,1907510214,0.25211057,0,0.0
fru-M-800197,1777871882,0.16091502,0,0.0
fru-M-800197,1967854158,0.12300051,0,0.0
fru-M-800197,1938175243,0.20659105,0,0.0
fru-M-800197,1408612051,0.29672837,0,0.0
fru-M-800197,5812999543,0.23169212,0,0.0
fru-M-800197,1690902029,0.2555295,0,0.0
fru-M-800197,1874035952,0.39376324,0,0.0
Gad1-F-100503,1817449116,0.027812663,0,0.0
Gad1-F-100503,1691574966,0.09687571,0,0.0
Gad1-F-100503,1751994423,0.042188406,0,0.0
Gad1-F-100503,1754019541,0.07327723,0,0.0
Gad1-F-100503,1690266485,0.055440255,0,0.0
Gad1-F-100503,1815096511,0.048951793,0,0.0
Gad1-F-100503,1784735157,0.046940465,0,0.0
Gad1-F-100503,1785076238,0.057030715,0,0.0
Gad1-F-100503,1441589107,0.09857885,0,0.0
Gad1-F-100503,1535718148,0.0891611,0,0.0
VGlut-F-700576,1671270875,0.29625988,0,0.0
VGlut-F-700576,1887163927,0.8766089,1,0.0
VGlut-F-700576,5813002250,0.2649955,0,0.0
VGlut-F-700576,5812996027,0.2213811,0,0.0
VGlut-F-700576,1065625883,0.4357949,0,0.0
VGlut-F-700576,1702318692,0.17842984,0,0.0
VGlut-F-700576,2003486429,0.08400756,0,0.0
VGlut-F-700576,5813000686,0.17190045,0,0.0
VGlut-F-700576,5901194966,0.34391436,0,0.0
VGlut-F-700576,1824745150,0.17158985,0,0.0
Cha-F-200231,1405982395,0.02170359,0,0.0
Cha-F-200231,1775966739,0.6000821,1,0.0
Cha-F-200231,1436680646,0.053077273,0,0.0
Cha-F-200231,1844240829,0.016442122,0,0.0
Cha-F-200231,1312221605,0.08857165,0,0.0
Cha-F-200231,1965927721,0.49923608,0,0.0
Cha-F-200231,1901816133,0.6570794,1,0.0
Cha-F-200231,1589787255,0.018343862,0,0.0
Cha-F-200231,1405231475,0.097376205,0,0.0
Cha-F-200231,5813098176,0.68072253,1,0.0
VGlut-F-400920,5813002774,0.8402319,1,0.0
VGlut-F-400920,1697285129,0.8972906,1,0.0
VGlut-F-400920,2072661366,0.8009127,1,0.0
VGlut-F-400920,2041281083,0.6780672,1,0.0
VGlut-F-400920,2009235865,0.67670816,1,0.0
VGlut-F-400920,1761992915,0.29587987,0,0.0
VGlut-F-400920,1979206640,0.695674,1,0.0
VGlut-F-400920,2071974975,0.76206595,1,0.0
VGlut-F-400920,1916152641,0.661211,1,0.0
VGlut-F-400920,1793014384,0.3207943,0,0.0
fru-M-200296,5812983328,0.8531762,1,0.0
fru-M-200296,942491983,0.65839416,1,0.0
fru-M-200296,860607168,0.7279157,1,0.0
fru-M-200296,940084152,0.8876558,1,0.0
fru-M-200296,5812980432,0.68652004,1,0.0
fru-M-200296,910438331,0.68970776,1,0.0
fru-M-200296,860603005,0.6624771,1,0.0
fru-M-200296,881458181,0.4620955,0,0.0
fru-M-200296,1008028537,0.55360943,1,0.0
fru-M-200296,941132430,0.47667387,0,0.0
VGlut-F-400049,297912117,0.26297542,0,0.0
VGlut-F-400049,297917475,0.91134804,1,0.0
VGlut-F-400049,327242287,0.028637318,0,0.0
VGlut-F-400049,481359062,0.037650492,0,0.0
VGlut-F-400049,450034902,0.017960146,0,0.0
VGlut-F-400049,5813020785,0.09033897,0,0.0
VGlut-F-400049,328270395,0.06908089,0,0.0
VGlut-F-400049,5813008934,0.08084836,0,0.0
VGlut-F-400049,329578247,0.05526846,0,0.0
VGlut-F-400049,358631537,0.35152605,0,0.0
VGlut-F-100264,1386512867,0.01746944,0,0.0
VGlut-F-100264,674882250,0.043069117,0,0.0
VGlut-F-100264,5813061512,0.058427576,0,0.0
VGlut-F-100264,1316077922,0.11779442,0,0.0
VGlut-F-100264,1628062270,0.050268516,0,0.0
VGlut-F-100264,1068449058,0.13527438,0,0.0
VGlut-F-100264,1942806972,0.058673117,0,0.0
VGlut-F-100264,5813082723,0.09006589,0,0.0
VGlut-F-100264,1943147567,0.058173083,0,0.0
VGlut-F-100264,550081497,0.20982042,0,0.0
VGlut-F-400492,1845078711,0.103188045,0,0.0
VGlut-F-400492,1502635634,0.08460325,0,0.0
VGlut-F-400492,1503677795,0.6026938,1,0.0
VGlut-F-400492,1658990108,0.19494419,0,0.0
VGlut-F-400492,1784398229,0.17761773,0,0.0
VGlut-F-400492,1817457808,0.27126074,0,0.0
VGlut-F-400492,1754711606,0.14689939,0,0.0
VGlut-F-400492,1440567395,0.08826985,0,0.0
VGlut-F-400492,1654068522,0.3179965,0,0.0
VGlut-F-400492,1438908304,0.29108828,0,0.0
Cha-F-900003,5812983319,0.8261418,1,0.0
Cha-F-900003,394077610,0.88044566,1,0.0
Cha-F-900003,848287126,0.89592177,1,0.0
Cha-F-900003,816254592,0.8390409,1,0.0
Cha-F-900003,848316930,0.8444884,1,0.0
Cha-F-900003,818637585,0.79656625,1,0.0
Cha-F-900003,364070309,0.85963476,1,0.0
Cha-F-900003,5812980600,0.79353946,1,0.0
Cha-F-900003,301314208,0.798238,1,0.0
Cha-F-900003,846270628,0.76455325,1,0.0
VGlut-F-500843,391155165,0.082546726,0,0.0
VGlut-F-500843,916292026,0.104069546,0,0.0
VGlut-F-500843,1012112513,0.8952174,1,0.0
VGlut-F-500843,5813058368,0.11595141,0,0.0
VGlut-F-500843,1070810640,0.88258636,1,0.0
VGlut-F-500843,5813009845,0.027057834,0,0.0
VGlut-F-500843,916288456,0.07912215,0,0.0
VGlut-F-500843,5813071028,0.06730499,0,0.0
VGlut-F-500843,5813010809,0.066479765,0,0.0
VGlut-F-500843,420842989,0.05687567,0,0.0
VGlut-F-600656,5813047616,0.31232482,0,0.0
VGlut-F-600656,5813040779,0.09805228,0,0.0
VGlut-F-600656,821193443,0.043890517,0,0.0
VGlut-F-600656,5813088939,0.1550348,0,0.0
VGlut-F-600656,5813041796,0.15682405,0,0.0
VGlut-F-600656,5813016506,0.63557714,1,0.0
VGlut-F-600656,1132907071,0.23979613,0,0.0
VGlut-F-600656,5813058422,0.07218246,0,0.0
VGlut-F-600656,917691380,0.15389025,0,0.0
VGlut-F-600656,5901217908,0.07202866,0,0.0
Trh-M-200113,1385653892,0.075753585,0,0.0
Trh-F-000001,797442049,0.09224085,0,0.0
Trh-F-000001,1324365879,0.28186238,0,0.0
Trh-F-000001,5813054384,0.43899244,0,0.0
Trh-F-000001,1632016438,0.18077268,0,0.0
Trh-F-000001,1406911688,0.38683435,0,0.0
Trh-F-000001,5813059915,0.3154754,0,0.0
Trh-F-000001,979627466,0.117507786,0,0.0
Trh-F-000001,5813057579,0.24312878,0,0.0
Trh-F-000001,1413464254,0.36409515,0,0.0
Trh-F-000001,947573616,0.11153459,0,0.0
VGlut-F-200284,5812992408,0.048863277,0,0.0
VGlut-F-200284,5812993291,0.06439729,0,0.0
VGlut-F-200284,1563372679,0.020247037,0,0.0
VGlut-F-200284,1690232290,0.038036175,0,0.0
VGlut-F-200284,5901217847,0.068298995,0,0.0
VGlut-F-200284,1379549812,0.041274365,0,0.0
VGlut-F-200284,1438563366,0.016130844,0,0.0
VGlut-F-200284,1597494148,0.058462974,0,0.0
VGlut-F-200284,1109495366,0.031498596,0,0.0
VGlut-F-200284,1501980151,0.07637014,0,0.0
VGlut-F-100377,5901206553,0.09053694,0,0.0
VGlut-F-100377,1667251683,0.08606704,0,0.0
VGlut-F-100377,1669924220,0.12441626,0,0.0
VGlut-F-100377,2135408892,0.10696832,0,0.0
VGlut-F-100377,1920590638,0.28029388,0,0.0
VGlut-F-100377,5813039309,0.18608171,0,0.0
VGlut-F-100377,1762359683,0.041834272,0,0.0
VGlut-F-100377,1888199872,0.38274798,0,0.0
VGlut-F-100377,5813034455,0.5520906,1,0.0
VGlut-F-100377,5813018460,0.06241041,0,0.0
Trh-F-600077,1386512867,0.04089871,0,0.0
Trh-F-600077,550681259,0.09795184,0,0.0
Trh-F-600077,5813056410,0.013312395,0,0.0
Trh-F-600077,1049351868,0.05077107,0,0.0
Trh-F-600077,1111753990,0.0633602,0,0.0
Trh-F-600077,1143129698,0.03448655,0,0.0
Trh-F-600077,1204875505,0.08335306,0,0.0
Trh-F-600077,1137957299,0.06369443,0,0.0
Trh-F-600077,1568711739,0.14589474,0,0.0
Trh-F-600077,1112099400,0.13778606,0,0.0
Gad1-F-800017,916629616,0.06816478,0,0.0
Gad1-F-800017,1104595988,0.2604522,0,0.0
Gad1-F-800017,298055752,0.074063055,0,0.0
Gad1-F-800017,515251693,0.06925956,0,0.0
Gad1-F-800017,1135984965,0.2044785,0,0.0
Gad1-F-800017,1374390473,0.34676048,0,0.0
Gad1-F-800017,205299889,0.094540834,0,0.0
Gad1-F-800017,1200027441,0.20482062,0,0.0
Gad1-F-800017,265655867,0.100068614,0,0.0
Gad1-F-800017,1320480289,0.15592112,0,0.0
