fc_id,em_id,model_predict,binary_label,pred_std
Gad1-F-100817,1188163963,0.97348964,1,0.0
Gad1-F-100817,1125411720,0.9581451,1,0.0
Gad1-F-100817,1189549476,0.9767988,1,0.0
Gad1-F-100817,1476936949,0.8930597,1,0.0
Gad1-F-100817,1251265778,0.95552635,1,0.0
Gad1-F-100817,1661458883,0.95891845,1,0.0
Gad1-F-100817,1599773239,0.94227195,1,0.0
Gad1-F-100817,5812994148,0.9661882,1,0.0
Gad1-F-100817,1251952397,0.92548317,1,0.0
Gad1-F-100817,1187831582,0.96708596,1,0.0
Gad1-F-800219,1289233760,0.7576561,1,0.0
Gad1-F-800219,1319246910,0.36736175,0,0.0
Gad1-F-800219,5813133779,0.3918006,0,0.0
Gad1-F-800219,1501980151,0.1654704,0,0.0
Gad1-F-800219,1289238970,0.6621126,1,0.0
Gad1-F-800219,1351282553,0.57313377,1,0.0
Gad1-F-800219,1289229674,0.13907085,0,0.0
Gad1-F-800219,1289238358,0.28114775,0,0.0
Gad1-F-800219,2069868062,0.117294855,0,0.0
Gad1-F-800219,5813057548,0.026506748,0,0.0
VGlut-F-200584,831273286,0.6062277,1,0.0
VGlut-F-200584,611305085,0.8400819,1,0.0
VGlut-F-200584,5813067793,0.7163702,1,0.0
VGlut-F-200584,5813053937,0.88380635,1,0.0
VGlut-F-200584,631400622,0.47067055,0,0.0
VGlut-F-200584,5812983569,0.64053833,1,0.0
VGlut-F-200584,1100675497,0.80045587,1,0.0
VGlut-F-200584,5813059834,0.02808749,0,0.0
VGlut-F-200584,1142028710,0.59016204,1,0.0
VGlut-F-200584,722821616,0.563288,1,0.0
Gad1-F-700390,1690020010,0.29481602,0,0.0
Gad1-F-700390,1938544937,0.39529473,0,0.0
Gad1-F-700390,1907933561,0.3648108,0,0.0
Gad1-F-700390,1689989271,0.2680498,0,0.0
Gad1-F-700390,5812992898,0.5500387,1,0.0
Gad1-F-700390,1721365654,0.25895044,0,0.0
Gad1-F-700390,1907571222,0.4638665,0,0.0
Gad1-F-700390,1232257688,0.20804991,0,0.0
Gad1-F-700390,1440972629,0.47389486,0,0.0
Gad1-F-700390,5812995757,0.22676088,0,0.0
fru-M-800197,5812994094,0.2500589,0,0.0
fru-M-800197,1690897627,0.36134997,0,0.0
fru-M-800197,1907510214,0.27732086,0,0.0
fru-M-800197,1777871882,0.26821244,0,0.0
fru-M-800197,1967854158,0.18874222,0,0.0
fru-M-800197,1938175243,0.29233125,0,0.0
fru-M-800197,1408612051,0.369224,0,0.0
fru-M-800197,5812999543,0.40240753,0,0.0
fru-M-800197,1690902029,0.32435745,0,0.0
fru-M-800197,1874035952,0.41147777,0,0.0
Gad1-F-100503,1817449116,0.110707246,0,0.0
Gad1-F-100503,1691574966,0.15769641,0,0.0
Gad1-F-100503,1751994423,0.08723869,0,0.0
