fc_id,em_id,model_predict,binary_label,pred_std
Gad1-F-100817,1188163963,0.9217811,1,0.0
Gad1-F-100817,1125411720,0.8870284,1,0.0
Gad1-F-100817,1189549476,0.9255698,1,0.0
Gad1-F-100817,1476936949,0.82524157,1,0.0
Gad1-F-100817,1251265778,0.9379052,1,0.0
Gad1-F-100817,1661458883,0.90297014,1,0.0
Gad1-F-100817,1599773239,0.8841646,1,0.0
Gad1-F-100817,5812994148,0.9280172,1,0.0
Gad1-F-100817,1251952397,0.8689325,1,0.0
Gad1-F-100817,1187831582,0.9167565,1,0.0
Gad1-F-800219,1289233760,0.6511931,1,0.0
Gad1-F-800219,1319246910,0.32150334,0,0.0
Gad1-F-800219,5813133779,0.3222285,0,0.0
Gad1-F-800219,1501980151,0.24377495,0,0.0
Gad1-F-800219,1289238970,0.4785952,0,0.0
Gad1-F-800219,1351282553,0.48482236,0,0.0
Gad1-F-800219,1289229674,0.11843231,0,0.0
Gad1-F-800219,1289238358,0.25896963,0,0.0
Gad1-F-800219,2069868062,0.19610527,0,0.0
Gad1-F-800219,5813057548,0.08028962,0,0.0
VGlut-F-200584,831273286,0.6072469,1,0.0
VGlut-F-200584,611305085,0.83023554,1,0.0
VGlut-F-200584,5813067793,0.8204785,1,0.0
VGlut-F-200584,5813053937,0.8782928,1,0.0
VGlut-F-200584,631400622,0.66367924,1,0.0
VGlut-F-200584,5812983569,0.69347143,1,0.0
VGlut-F-200584,1100675497,0.85169965,1,0.0
VGlut-F-200584,5813059834,0.26930645,0,0.0
VGlut-F-200584,1142028710,0.78772706,1,0.0
VGlut-F-200584,722821616,0.7447503,1,0.0
Gad1-F-700390,1690020010,0.18420471,0,0.0
Gad1-F-700390,1938544937,0.326638,0,0.0
Gad1-F-700390,1907933561,0.17363326,0,0.0
Gad1-F-700390,1689989271,0.20084514,0,0.0
Gad1-F-700390,5812992898,0.53253186,1,0.0
Gad1-F-700390,1721365654,0.27934867,0,0.0
Gad1-F-700390,1907571222,0.26488945,0,0.0
Gad1-F-700390,1232257688,0.24278322,0,0.0
Gad1-F-700390,1440972629,0.48697641,0,0.0
Gad1-F-700390,5812995757,0.30764872,0,0.0
fru-M-800197,5812994094,0.16257502,0,0.0
fru-M-800197,1690897627,0.29025942,0,0.0
fru-M-800197,1907510214,0.17642917,0,0.0
fru-M-800197,1777871882,0.12640461,0,0.0
fru-M-800197,1967854158,0.11830919,0,0.0
fru-M-800197,1938175243,0.21281563,0,0.0
fru-M-800197,1408612051,0.32059383,0,0.0
fru-M-800197,5812999543,0.3023547,0,0.0
fru-M-800197,1690902029,0.24411757,0,0.0
fru-M-800197,1874035952,0.25147057,0,0.0
