fc_id,em_id,model_predict,binary_label,pred_std
Gad1-F-100817,1188163963,0.961054,1,0.0
Gad1-F-100817,1125411720,0.93209046,1,0.0
Gad1-F-100817,1189549476,0.96003574,1,0.0
Gad1-F-100817,1476936949,0.8895492,1,0.0
Gad1-F-100817,1251265778,0.9613422,1,0.0
Gad1-F-100817,1661458883,0.9315624,1,0.0
Gad1-F-100817,1599773239,0.9123911,1,0.0
Gad1-F-100817,5812994148,0.9597407,1,0.0
Gad1-F-100817,1251952397,0.91639304,1,0.0
Gad1-F-100817,1187831582,0.9576805,1,0.0
Gad1-F-800219,1289233760,0.846147,1,0.0
Gad1-F-800219,1319246910,0.64200777,1,0.0
Gad1-F-800219,5813133779,0.53488386,1,0.0
Gad1-F-800219,1501980151,0.3416712,0,0.0
Gad1-F-800219,1289238970,0.79579324,1,0.0
Gad1-F-800219,1351282553,0.77581584,1,0.0
Gad1-F-800219,1289229674,0.30622694,0,0.0
Gad1-F-800219,1289238358,0.37893885,0,0.0
Gad1-F-800219,2069868062,0.23290055,0,0.0
Gad1-F-800219,5813057548,0.04479559,0,0.0
VGlut-F-200584,831273286,0.75107336,1,0.0
VGlut-F-200584,611305085,0.96771973,1,0.0
VGlut-F-200584,5813067793,0.89214015,1,0.0
VGlut-F-200584,5813053937,0.9500596,1,0.0
VGlut-F-200584,631400622,0.6211178,1,0.0
VGlut-F-200584,5812983569,0.85173684,1,0.0
VGlut-F-200584,1100675497,0.8587907,1,0.0
VGlut-F-200584,5813059834,0.2146882,0,0.0
VGlut-F-200584,1142028710,0.8238162,1,0.0
VGlut-F-200584,722821616,0.7048274,1,0.0
Gad1-F-700390,1690020010,0.1477646,0,0.0
Gad1-F-700390,1938544937,0.23121442,0,0.0
Gad1-F-700390,1907933561,0.18504833,0,0.0
Gad1-F-700390,1689989271,0.1421466,0,0.0
Gad1-F-700390,5812992898,0.43490303,0,0.0
Gad1-F-700390,1721365654,0.14875786,0,0.0
Gad1-F-700390,1907571222,0.23181997,0,0.0
Gad1-F-700390,1232257688,0.19265503,0,0.0
Gad1-F-700390,1440972629,0.39196524,0,0.0
Gad1-F-700390,5812995757,0.1417499,0,0.0
fru-M-800197,5812994094,0.13747095,0,0.0
fru-M-800197,1690897627,0.1667421,0,0.0
fru-M-800197,1907510214,0.1823396,0,0.0
fru-M-800197,1777871882,0.108897656,0,0.0
fru-M-800197,1967854158,0.110894136,0,0.0
fru-M-800197,1938175243,0.15234023,0,0.0
fru-M-800197,1408612051,0.21506357,0,0.0
fru-M-800197,5812999543,0.15868673,0,0.0
fru-M-800197,1690902029,0.20442234,0,0.0
fru-M-800197,1874035952,0.23549473,0,0.0
Gad1-F-100503,1817449116,0.26210213,0,0.0
Gad1-F-100503,1691574966,0.26487634,0,0.0
Gad1-F-100503,1751994423,0.2706637,0,0.0
Gad1-F-100503,1754019541,0.31462815,0,0.0
Gad1-F-100503,1690266485,0.36861938,0,0.0
Gad1-F-100503,1815096511,0.3159517,0,0.0
Gad1-F-100503,1784735157,0.3328665,0,0.0
Gad1-F-100503,1785076238,0.30302382,0,0.0
Gad1-F-100503,1441589107,0.39213595,0,0.0
Gad1-F-100503,1535718148,0.37071693,0,0.0
VGlut-F-700576,1671270875,0.17192863,0,0.0
VGlut-F-700576,1887163927,0.7270761,1,0.0
VGlut-F-700576,5813002250,0.17952155,0,0.0
VGlut-F-700576,5812996027,0.16720082,0,0.0
VGlut-F-700576,1065625883,0.58126175,1,0.0
VGlut-F-700576,1702318692,0.18004426,0,0.0
VGlut-F-700576,2003486429,0.055139173,0,0.0
VGlut-F-700576,5813000686,0.34066227,0,0.0
VGlut-F-700576,5901194966,0.3209212,0,0.0
VGlut-F-700576,1824745150,0.09009192,0,0.0
Cha-F-200231,1405982395,0.07467102,0,0.0
Cha-F-200231,1775966739,0.72779083,1,0.0
Cha-F-200231,1436680646,0.15624852,0,0.0
Cha-F-200231,1844240829,0.04144265,0,0.0
Cha-F-200231,1312221605,0.34433106,0,0.0
Cha-F-200231,1965927721,0.6658711,1,0.0
Cha-F-200231,1901816133,0.7612988,1,0.0
Cha-F-200231,1589787255,0.099470705,0,0.0
Cha-F-200231,1405231475,0.079048075,0,0.0
Cha-F-200231,5813098176,0.81356716,1,0.0
VGlut-F-400920,5813002774,0.8728507,1,0.0
VGlut-F-400920,1697285129,0.84165317,1,0.0
VGlut-F-400920,2072661366,0.7702837,1,0.0
VGlut-F-400920,2041281083,0.8116057,1,0.0
VGlut-F-400920,2009235865,0.4677234,0,0.0
VGlut-F-400920,1761992915,0.29443106,0,0.0
VGlut-F-400920,1979206640,0.77756953,1,0.0
VGlut-F-400920,2071974975,0.7981523,1,0.0
VGlut-F-400920,1916152641,0.37864387,0,0.0
VGlut-F-400920,1793014384,0.2900585,0,0.0
fru-M-200296,5812983328,0.88708663,1,0.0
fru-M-200296,942491983,0.65347373,1,0.0
fru-M-200296,860607168,0.84947664,1,0.0
fru-M-200296,940084152,0.9088421,1,0.0
fru-M-200296,5812980432,0.79904836,1,0.0
fru-M-200296,910438331,0.66414046,1,0.0
fru-M-200296,860603005,0.7292055,1,0.0
fru-M-200296,881458181,0.34318763,0,0.0
fru-M-200296,1008028537,0.3562587,0,0.0
fru-M-200296,941132430,0.4168855,0,0.0
VGlut-F-400049,297912117,0.50872016,1,0.0
VGlut-F-400049,297917475,0.9129592,1,0.0
VGlut-F-400049,327242287,0.16173641,0,0.0
VGlut-F-400049,481359062,0.22921303,0,0.0
VGlut-F-400049,450034902,0.08382963,0,0.0
VGlut-F-400049,5813020785,0.32701364,0,0.0
VGlut-F-400049,328270395,0.29224336,0,0.0
VGlut-F-400049,5813008934,0.32945496,0,0.0
VGlut-F-400049,329578247,0.28577802,0,0.0
VGlut-F-400049,358631537,0.68330926,1,0.0
VGlut-F-100264,1386512867,0.10035269,0,0.0
VGlut-F-100264,674882250,0.30101264,0,0.0
VGlut-F-100264,5813061512,0.15284418,0,0.0
VGlut-F-100264,1316077922,0.33271915,0,0.0
VGlut-F-100264,1628062270,0.11577653,0,0.0
VGlut-F-100264,1068449058,0.3850959,0,0.0
VGlut-F-100264,1942806972,0.213516,0,0.0
VGlut-F-100264,5813082723,0.39641616,0,0.0
VGlut-F-100264,1943147567,0.3448795,0,0.0
VGlut-F-100264,550081497,0.34091923,0,0.0
VGlut-F-400492,1845078711,0.17796528,0,0.0
VGlut-F-400492,1502635634,0.11696583,0,0.0
VGlut-F-400492,1503677795,0.66434485,1,0.0
VGlut-F-400492,1658990108,0.2858916,0,0.0
VGlut-F-400492,1784398229,0.26094225,0,0.0
VGlut-F-400492,1817457808,0.45270622,0,0.0
VGlut-F-400492,1754711606,0.27428994,0,0.0
VGlut-F-400492,1440567395,0.12095587,0,0.0
VGlut-F-400492,1654068522,0.2978329,0,0.0
VGlut-F-400492,1438908304,0.27385888,0,0.0
Cha-F-900003,5812983319,0.81443167,1,0.0
Cha-F-900003,394077610,0.7780162,1,0.0
Cha-F-900003,848287126,0.84909004,1,0.0
Cha-F-900003,816254592,0.8606501,1,0.0
Cha-F-900003,848316930,0.8288471,1,0.0
Cha-F-900003,818637585,0.7437207,1,0.0
Cha-F-900003,364070309,0.8429682,1,0.0
Cha-F-900003,5812980600,0.8120911,1,0.0
Cha-F-900003,301314208,0.81006485,1,0.0
Cha-F-900003,846270628,0.732577,1,0.0
VGlut-F-500843,391155165,0.112602994,0,0.0
VGlut-F-500843,916292026,0.15164055,0,0.0
VGlut-F-500843,1012112513,0.61588365,1,0.0
VGlut-F-500843,5813058368,0.12883754,0,0.0
VGlut-F-500843,1070810640,0.63315207,1,0.0
VGlut-F-500843,5813009845,0.08371099,0,0.0
VGlut-F-500843,916288456,0.12338226,0,0.0
VGlut-F-500843,5813071028,0.07064885,0,0.0
VGlut-F-500843,5813010809,0.10454752,0,0.0
VGlut-F-500843,420842989,0.08130738,0,0.0
VGlut-F-600656,5813047616,0.38962224,0,0.0
VGlut-F-600656,5813040779,0.05065346,0,0.0
VGlut-F-600656,821193443,0.08548792,0,0.0
VGlut-F-600656,5813088939,0.15156344,0,0.0
