fc_id,em_id,score,label
Gad1-F-500582,1103996326,0.4891578416540596,0
Gad1-F-500582,1104686732,0.6031746031746033,0
Gad1-F-500582,1477148598,0.6118900729108245,0
GH298-F-200015,1640572741,0.8452706396938215,0
GH298-F-200015,1640909284,0.7300585256789641,0
GH298-F-200015,1640922516,0.7498178904428908,0
GH298-F-200015,1670287030,0.8221924280150674,0
GH298-F-200015,1672320134,0.7981252297512564,0
GH298-F-200015,1699974843,0.8154729360306178,0
GH298-F-200015,1704347707,0.7845468335229427,0
GH298-F-200015,1730327790,0.7577899543379001,0
GH298-F-200015,1732995501,0.7977279899021777,0
GH298-F-200015,1762354941,0.6499506199934161,0
GH298-F-200015,5813024698,0.8094147582697201,0
GH298-F-200015,5813032595,0.7644270715310827,0
GH298-F-200015,5813034493,0.7525929051084626,0
GH298-F-200015,5813054622,0.715082315454063,0
GH298-F-200015,5813054726,0.7567971317597854,0
GH298-F-200015,5813054773,0.8075949367088611,0
GH298-F-200015,5813055277,0.7552398001044237,0
GH298-F-200015,5813069085,0.8404280246817163,0
GH298-F-200015,5813078440,0.8562055768179337,0
GH298-F-200015,5901218894,0.7256267409470755,0
Trh-M-900045,829593966,0.7314390467461042,0
Cha-F-100427,328193076,0.710451170759566,1
Cha-F-100427,329566187,0.8160000000000001,1
Cha-F-100427,421313563,0.7891428571428573,1
VGlut-F-200333,5813060726,0.6463755828740991,1
fru-F-300172,5901193671,0.67239758226998,1
Cha-F-500312,1539189146,0.5688116486613434,0
Trh-M-300280,1547454812,0.7610450101457296,0
Trh-M-300280,1578826464,0.6923318174690294,0
Trh-M-300280,1610530558,0.7657806546389384,0
Trh-M-300280,1640887603,0.6976123154256992,0
Trh-M-300280,1640922754,0.7607503096797033,0
Trh-M-300280,1642623277,0.7334233423342336,0
Trh-M-300280,1670597533,0.6738700350022833,0
Trh-M-300280,1671620613,0.7309322033898306,0
Trh-M-300280,1672320134,0.717458148274684,0
Trh-M-300280,1824101645,0.783541606122251,0
Trh-M-300280,2069652905,0.5869870220975095,0
Trh-M-300280,5813047691,0.7866934135740556,0
Trh-M-300280,5813054622,0.6212665757838645,0
Trh-M-300280,5813054725,0.708100186517453,0
Trh-M-300280,5813054777,0.6569302838247455,0
Trh-M-300280,5813062199,0.805776842527181,0
Trh-M-300280,5813069055,0.7123981279754701,0
Trh-M-300280,5813078440,0.7381401786837801,0
Trh-M-300280,5813130064,0.7895635503100382,0
VGlut-F-300167,5813047809,0.7774702747027471,0
VT4419-M-300000,1640572741,0.7707486209613871,0
VT4419-M-300000,1640909284,0.6764178741760076,0
VT4419-M-300000,1640922516,0.6968840951891802,0
VT4419-M-300000,1670287030,0.7484013486803862,0
VT4419-M-300000,1670627928,0.842921061041867,0
VT4419-M-300000,1672320134,0.7318169992938646,0
VT4419-M-300000,1699974843,0.7930187802773906,0
VT4419-M-300000,1704347707,0.7284302138175566,0
VT4419-M-300000,1730327790,0.7050359712230218,0
VT4419-M-300000,1732995501,0.7413818395188504,0
VT4419-M-300000,1762354941,0.6065237460252335,0
VT4419-M-300000,5813024698,0.7473841554559042,0
VT4419-M-300000,5813032595,0.7192954839612414,0
VT4419-M-300000,5813034493,0.6892905866302864,0
VT4419-M-300000,5813054622,0.6671275927089881,0
VT4419-M-300000,5813054726,0.7079365079365085,0
VT4419-M-300000,5813054773,0.748302726766834,0
VT4419-M-300000,5813055277,0.7103014184397168,0
VT4419-M-300000,5813069085,0.8111747243426641,0
VT4419-M-300000,5901218894,0.6618846447221733,0
VGlut-F-100189,1640922516,0.655893148450245,0
VGlut-F-100189,1670627928,0.7814527503526095,0
VGlut-F-100189,1672320134,0.694480052829896,0
VGlut-F-100189,1699974843,0.7513743387615391,0
VGlut-F-100189,1702306037,0.7903950617283951,0
VGlut-F-100189,1704347707,0.6712847710791213,0
VGlut-F-100189,1730327790,0.6804353797555284,0
VGlut-F-100189,1732995501,0.6902587519025876,0
VGlut-F-100189,1762354941,0.5733770353140201,0
VGlut-F-100189,5813032595,0.6815231501514497,0
VGlut-F-100189,5813034493,0.6612925032109783,0
VGlut-F-100189,5813054622,0.6227238712895987,0
VGlut-F-100189,5813054726,0.6763347763347769,0
VGlut-F-100189,5813054773,0.7484198955757078,0
VGlut-F-100189,5813054777,0.6685948081264114,0
VGlut-F-100189,5813055277,0.6722048066875653,0
VGlut-F-100189,5813056598,0.6296019900497513,0
VGlut-F-100189,5813069055,0.7183770883054897,0
VGlut-F-100189,5813069085,0.7505680600214368,0
VGlut-F-100189,5813078440,0.7361902295874337,0
5-HT1B-M-400005,1640887603,0.7064288925520761,0
5-HT1B-M-400005,1671620613,0.7288479550421479,0
5-HT1B-M-400005,1946178096,0.7080303264737742,0
5-HT1B-M-400005,5813018460,0.7364136883573023,0
5-HT1B-M-400005,5813047691,0.7795747229709497,0
5-HT1B-M-400005,5813069085,0.7173209987966312,0
Cha-F-000468,880880259,0.5443998215082553,0
Cha-F-000468,881221166,0.4958500669344044,0
Cha-F-000468,910442752,0.5290495314591702,0
Cha-F-000468,910796989,0.5258366800535474,0
Cha-F-000468,911901802,0.5751004016064258,0
Cha-F-000468,911919917,0.4129109028707424,0
VT8167-F-200005,1640572741,0.8729672933444279,1
VT8167-F-200005,1640909284,0.7495300751879702,1
VT8167-F-200005,1640922516,0.7621488620053317,1
VT8167-F-200005,1670287030,0.8396845908383654,1
VT8167-F-200005,1670627928,0.8637899662074349,1
VT8167-F-200005,1672320134,0.8155385520894647,1
VT8167-F-200005,1699974843,0.8587373277878863,1
VT8167-F-200005,1704347707,0.7877082882492968,1
VT8167-F-200005,1730327790,0.7570000000000001,1
VT8167-F-200005,1732995501,0.8255149106212937,1
VT8167-F-200005,1762354941,0.663576938753944,1
VT8167-F-200005,5813024698,0.8287626974075315,1
VT8167-F-200005,5813032595,0.7782800672834318,1
