fc_id,em_id,score,label
Cha-F-000009,1048215779,0,0.9
Cha-F-000009,1078693835,0,1.0
Cha-F-400112,1224258912,0,0.0
Cha-F-400112,5813022925,0,0.0
Cha-F-400201,1639886198,0,0.0
Cha-F-400201,1640555311,0,0.0
Cha-F-800086,579916831,0,0.0
Cha-F-800086,5812981543,0,0.9
E0585-F-200015,457175171,0,0.8
E0585-F-200015,518899665,0,0.4
E0585-F-300042,457175171,0,0.8
E0585-F-300042,642664141,0,1.0
fru-F-200052,1228683492,0,0.0
fru-F-200052,456156825,0,0.0
fru-F-400010,862705904,0,0.9
fru-F-400010,1173745330,0,0.9
fru-F-400071,1205090786,0,0.6
fru-F-400071,1173745330,0,0.8
fru-F-400141,862705904,0,0.7
fru-F-400141,1142356576,0,0.9
fru-F-400196,1100792636,0,0.0
fru-F-400196,1141324564,0,0.8
fru-F-400214,983759126,0,0.8
fru-F-400214,1173045815,0,0.8
fru-F-400229,5813087817,0,0.5
fru-F-400229,1700644008,0,0.0
fru-F-400338,1141678665,0,0.8
fru-F-400338,1205090786,0,0.8
fru-F-400437,1173745330,0,0.8
fru-F-400437,1141678665,0,0.8
fru-F-400475,5901203987,0,0.0
fru-F-400475,519591210,0,0.0
fru-F-500083,1261130127,0,0.0
fru-F-500083,1261129711,0,0.0
fru-F-500115,1206114100,0,0.8
fru-F-500115,1173745330,0,0.8
fru-F-500297,1051630846,0,0.9
fru-F-500297,948035783,0,0.0
fru-F-500435,1142011140,0,0.6
fru-F-500435,1510648834,0,0.0
fru-F-500584,862705904,0,0.8
fru-F-500584,1205090786,0,0.8
fru-F-600168,1101133698,0,0.0
fru-F-600168,977343309,0,0.0
fru-F-600186,609587511,0,0.0
fru-F-600186,550280614,0,0.0
fru-F-700104,1142365351,0,0.8
fru-F-700104,1173745330,0,0.8
fru-F-700114,1224945418,0,0.0
fru-F-700114,1224258912,0,0.0
fru-F-700163,1142356576,0,0.8
fru-F-700163,862705904,0,0.8
fru-F-700245,1204175835,0,0.9
fru-F-700245,1100792636,0,0.0
fru-F-700257,1141337605,0,0.4
fru-F-700257,1224258912,0,0.0
fru-M-400031,1290416713,0,0.0
fru-M-400031,1198006801,0,0.0
fru-M-400362,955464899,0,0.6
fru-M-400362,1469403612,0,0.5
fru-M-400401,955464899,0,0.7
fru-M-400401,829261936,0,0.6
fru-M-500174,266187383,0,0.0
fru-M-500174,977343309,0,0.0
fru-M-500374,737832306,0,0.0
fru-M-500374,1224258912,0,0.0
fru-M-500377,1100792636,0,0.0
fru-M-500377,5813057274,0,0.0
fru-M-500383,5813034306,0,0.5
fru-M-500383,1205090786,0,0.7
fru-M-700067,1228683492,0,0.0
fru-M-700067,550617370,0,0.0
fru-M-700270,1204175835,0,0.9
fru-M-700270,1510648834,0,0.3
G0239-F-000001,300972942,0,1.0
G0239-F-000001,5813068729,0,1.0
G0239-F-000003,300972942,0,1.0
G0239-F-000003,5813068729,0,1.0
G0239-F-000005,300972942,0,1.0
G0239-F-000005,5813068729,0,1.0
G0239-F-000007,300972942,0,1.0
G0239-F-000007,5813068729,0,1.0
G0239-F-000008,300972942,0,1.0
G0239-F-000008,267896360,0,0.0
G0239-F-000009,5813068729,0,1.0
G0239-F-000009,300972942,0,1.0
G0239-F-000011,676573560,0,0.0
G0239-F-000011,636667489,0,0.0
G0239-F-000012,300972942,0,1.0
G0239-F-000012,5813068729,0,1.0
G0239-F-000013,300972942,0,1.0
G0239-F-000013,5813068729,0,1.0
Gad1-F-001409,1610224198,0,0.0
Gad1-F-001409,1641250106,0,0.0
Gad1-F-101173,5813020585,0,0.0
Gad1-F-101173,5813020455,0,0.0
Gad1-F-200227,5813022201,0,0.8
Gad1-F-200227,860983686,0,0.8
Gad1-F-300153,1224258912,0,0.0
Gad1-F-300153,1224945418,0,0.0
Gad1-F-300154,517854468,0,0.8
Gad1-F-300154,423774471,0,0.8
Gad1-F-300275,702389193,0,0.0
Gad1-F-300309,955464899,0,0.8
Gad1-F-300309,862705904,0,0.8
Gad1-F-301525,422682603,0,0.7
Gad1-F-301525,1419019956,0,0.7
Gad1-F-301704,424789697,0,0.0
Gad1-F-301704,760686202,0,0.0
Gad1-F-400259,518899665,0,0.0
Gad1-F-400259,296543992,0,0.0
Gad1-F-400718,1266871604,0,0.7
Gad1-F-400718,673518025,0,0.0
Gad1-F-400957,1262114202,0,0.6
Gad1-F-400957,1261423370,0,0.6
Gad1-F-402516,829261936,0,0.9
Gad1-F-402516,862705904,0,0.9
Gad1-F-500136,946641153,0,0.0
Gad1-F-500136,1290416713,0,0.0
Gad1-F-500365,613719036,0,0.8
Gad1-F-500365,768555687,0,0.8
Gad1-F-500524,1173045815,0,0.9
Gad1-F-500524,1141337605,0,0.9
Gad1-F-500559,5813022201,0,0.7
Gad1-F-500559,1171690479,0,0.9
Gad1-F-502126,1142365351,0,0.9
Gad1-F-502126,956138930,0,0.9
Gad1-F-600109,1670278227,0,0.0
Gad1-F-600109,1510648834,0,0.0
Gad1-F-600115,946641153,0,0.0
Gad1-F-600345,922810839,0,0.0
Gad1-F-600345,5813077405,0,0.0
Gad1-F-601324,5812980638,0,0.0
Gad1-F-601324,1172372382,0,0.0
Gad1-F-700131,613719036,0,0.8
Gad1-F-700131,673085197,0,0.8
Gad1-F-800094,1198330641,0,0.0
Gad1-F-800094,1290416713,0,0.0
Gad1-F-900001,1290416713,0,0.0
Gad1-F-900001,5813026366,0,0.0
Gad1-F-900194,1448929233,0,0.0
Gad1-F-900194,1193560072,0,0.0
TH-F-000101,331662710,0,1.0
TH-F-000101,421641859,0,0.0
TH-F-100083,331662710,0,1.0
TH-F-100083,329970706,0,0.0
TH-F-100099,331662710,0,1.0
TH-F-100099,329970706,0,0.4
TH-F-200030,328943204,0,0.4
TH-F-200030,203253253,0,0.4
TH-F-200033,517514142,0,0.8
TH-F-200033,608922563,0,0.0
TH-F-200081,331662710,0,1.0
TH-F-200081,330268940,0,0.0
TH-F-300020,484911954,0,0.0
TH-F-300020,1048172314,0,0.0
TH-F-300073,328943204,0,0.6
TH-F-300073,361040812,0,0.0
TH-F-700001,418969956,0,0.0
TH-F-700001,297166053,0,0.0
TH-F-700004,643830129,0,0.0
TH-F-700004,5813089803,0,0.0
TH-F-700016,5812982779,0,0.7
TH-F-700016,5813089803,0,0.0
TH-F-700022,946645313,0,0.0
TH-F-700022,981362334,0,0.6
TH-M-300021,517514142,0,0.8
TH-M-300021,5813049380,0,0.4
TH-M-500003,580287695,0,0.0
TH-M-500003,456156825,0,0.0
TH-M-600002,1224258912,0,0.0
TH-M-600002,1193560072,0,0.0
TH-M-600003,1224595289,0,0.0
TH-M-600003,1224258912,0,0.0
TH-M-700002,1224595289,0,0.0
TH-M-700002,1224945418,0,0.0
TH-M-700013,5812979156,0,0.6
TH-M-700013,644417074,0,0.7
TH-M-700017,604864392,0,0.0
TH-M-700017,454439022,0,0.0
Trh-M-000099,1602402027,0,0.5
Trh-M-000099,986828383,0,0.6
Trh-M-800009,1048215779,0,1.0
Trh-M-800009,1016835041,0,1.0
VGlut-F-200594,5813058048,0,0.9
VGlut-F-200594,328632707,0,0.0
VGlut-F-300680,5813020585,0,0.6
VGlut-F-300680,1322474586,0,0.6
VGlut-F-800070,894551935,0,0.7
VGlut-F-800070,832357089,0,0.0
VT0765-F-700001,613079053,0,0.3
VT0765-F-700001,486544396,0,0.0
VT16811-F-700000,1078693835,0,0.0
VT16811-F-700000,1729935421,0,0.0
VT24618-F-700000,5813058048,0,0.0
VT24618-F-700000,299082033,0,0.0
VT38815-F-700000,799586652,0,0.0
VT38815-F-700000,1640555311,0,0.0
VT38815-F-700001,799586652,0,0.0
VT38815-F-700001,485745069,0,0.0
VT43401-F-700002,575768294,0,0.0
VT43401-F-700002,5813020673,0,0.0
VT50245-F-700000,5813058316,0,0.0
VT50245-F-700000,700486220,0,0.0
VT50245-F-700001,612414168,0,0.0
VT50245-F-700001,674807824,0,0.0
VT50733-F-700000,919763043,0,0.0
VT50733-F-700000,519046655,0,0.0
VT58722-F-700000,549282467,0,0.6
VT58722-F-700000,326253554,0,0.4
VT58722-F-700001,673509195,0,0.0
VT58722-F-700001,946990515,0,0.0
VT5948-F-700000,422725634,0,0.8
VT5948-F-700000,519279166,0,0.0
VT5948-F-700001,422725634,0,0.6
VT5948-F-700001,736174181,0,0.0
