fc_id,em_id,model_predict,binary_label,pred_std
Trh-F-300066,575845494,0.9220289,1,0.0
Trh-F-300066,1293468282,0.92649674,1,0.0
Trh-F-300066,1168625046,0.8686836,1,0.0
Trh-F-300066,1224595644,0.93628335,1,0.0
Trh-F-300066,1255289329,0.9186946,1,0.0
Trh-F-300066,667931999,0.91346055,1,0.0
Trh-F-300066,5813078563,0.9068746,1,0.0
Trh-F-300066,453765256,0.94556105,1,0.0
Trh-F-300066,1286323786,0.95309156,1,0.0
Trh-F-300066,670651346,0.9271773,1,0.0
5HT1A-M-400018,1070098366,0.6834803,1,0.0
5HT1A-M-400018,946641153,0.8905165,1,0.0
Gad1-F-401526,332689776,0.6407393,1,0.0
Gad1-F-700057,1002507170,0.90169954,1,0.0
Gad1-F-700057,1200032115,0.938556,1,0.0
Gad1-F-700057,986828383,0.1380322,0,0.0
Gad1-F-700057,1719428077,0.08353611,0,0.0
Gad1-F-700057,5812986472,0.85196835,1,0.0
Gad1-F-700057,1166890100,0.95673233,1,0.0
Gad1-F-700057,1229309429,0.96313983,1,0.0
Gad1-F-700057,1197251489,0.8743981,1,0.0
Gad1-F-700057,1133484841,0.73087597,1,0.0
Gad1-F-700057,1260011966,0.96829706,1,0.0
fru-M-300339,1404933332,0.008310291,0,0.0
fru-M-300339,2036156525,0.014931283,0,0.0
fru-M-300339,5812996641,0.014005153,0,0.0
fru-M-300339,2127949176,0.01575027,0,0.0
fru-M-300339,1973509167,0.005609632,0,0.0
fru-M-300339,1876276621,0.013687354,0,0.0
fru-M-300339,1971052935,0.010638906,0,0.0
fru-M-300339,2221053439,0.00826836,0,0.0
fru-M-300339,1813559869,0.007858993,0,0.0
fru-M-300339,1786255235,0.0070381225,0,0.0
Trh-M-500175,1284675398,0.018586589,0,0.0
Trh-M-500175,1038420643,0.048926853,0,0.0
Trh-M-500175,1787998190,0.3246784,0,0.0
Trh-M-500175,1344042108,0.031378083,0,0.0
Trh-M-500175,1573551885,0.46447325,0,0.0
Trh-M-500175,1344724350,0.05903365,0,0.0
Trh-M-500175,1942806972,0.13276376,0,0.0
Trh-M-500175,1568711739,0.10593767,0,0.0
Trh-M-500175,1510311956,0.54841155,1,0.0
Trh-M-500175,1943147567,0.179316,0,0.0
fru-M-000292,1291142212,0.48083276,0,0.0
fru-M-000292,1259097611,0.8618328,1,0.0
fru-M-000292,1261130146,0.8663137,1,0.0
fru-M-000292,1322176928,0.75434035,1,0.0
fru-M-000292,1199327859,0.47689024,0,0.0
fru-M-000292,1289799863,0.8057273,1,0.0
fru-M-000292,1195999722,0.5166103,1,0.0
fru-M-000292,1281963826,0.7687294,1,0.0
fru-M-000292,1137279454,0.40133786,0,0.0
fru-M-000292,1066420480,0.7877024,1,0.0
5HT1A-M-600003,5813082948,0.34420943,0,0.0
5HT1A-M-600003,911220126,0.0806833,0,0.0
5HT1A-M-600003,1073116395,0.07949817,0,0.0
5HT1A-M-600003,1072451104,0.19284245,0,0.0
5HT1A-M-600003,1072101856,0.07426229,0,0.0
5HT1A-M-600003,357569116,0.410802,0,0.0
5HT1A-M-600003,1537327249,0.23637354,0,0.0
5HT1A-M-600003,327225145,0.40484524,0,0.0
Cha-F-300090,600702348,0.5785321,1,0.0
Cha-F-300090,5812982506,0.69342107,1,0.0
Cha-F-300090,508935964,0.5098143,1,0.0
Cha-F-300090,447224575,0.92416286,1,0.0
Cha-F-300090,1265852784,0.7909304,1,0.0
Cha-F-300090,569650323,0.48243073,0,0.0
Cha-F-300090,1219069439,0.15662193,0,0.0
Cha-F-300090,663091787,0.59045815,1,0.0
Cha-F-300090,632397510,0.5445741,1,0.0
Cha-F-300090,5812981990,0.73952407,1,0.0
Gad1-F-600453,1134703538,0.22033416,0,0.0
Gad1-F-600453,5901199037,0.12664612,0,0.0
Gad1-F-600453,1283708500,0.16956863,0,0.0
Gad1-F-600453,5813015345,0.10582838,0,0.0
Gad1-F-600453,5813034336,0.17716601,0,0.0
Gad1-F-600453,1718226945,0.07890457,0,0.0
Gad1-F-600453,1377512967,0.33262926,0,0.0
Gad1-F-600453,5812998041,0.36466697,0,0.0
Gad1-F-600453,1189563993,0.23333526,0,0.0
Gad1-F-600453,1998176218,0.15045658,0,0.0
Gad1-F-800473,5812988577,0.7213079,1,0.0
Gad1-F-800473,5813054032,0.78305286,1,0.0
Gad1-F-800473,1595106149,0.6369911,1,0.0
Gad1-F-800473,1201568417,0.63939464,1,0.0
Gad1-F-800473,1940557189,0.65797853,1,0.0
Gad1-F-800473,1232266231,0.6090823,1,0.0
Gad1-F-800473,1262654129,0.82431954,1,0.0
Gad1-F-800473,1230190149,0.68195534,1,0.0
Gad1-F-800473,954692704,0.64933574,1,0.0
Gad1-F-800473,1201231700,0.6016174,1,0.0
Gad1-F-300689,955374672,0.8264691,1,0.0
Gad1-F-300689,5813048880,0.82118124,1,0.0
Gad1-F-300689,892968637,0.72898465,1,0.0
Gad1-F-300689,985377724,0.7883273,1,0.0
Gad1-F-300689,861583357,0.79400885,1,0.0
Gad1-F-300689,1047784012,0.8113716,1,0.0
Gad1-F-300689,1659231557,0.3922591,0,0.0
Gad1-F-300689,892613686,0.7950407,1,0.0
Gad1-F-300689,955378609,0.817078,1,0.0
Gad1-F-300689,1536068485,0.7727958,1,0.0
fru-M-800019,643142863,0.075888805,0,0.0
fru-M-800019,858725815,0.13091193,0,0.0
fru-M-800019,298055752,0.07375477,0,0.0
fru-M-800019,1233492573,0.1010461,0,0.0
fru-M-800019,1070102614,0.05832393,0,0.0
fru-M-800019,1442176747,0.32519972,0,0.0
fru-M-800019,1164305231,0.05952179,0,0.0
fru-M-800019,360466268,0.10168249,0,0.0
fru-M-800019,422881784,0.25242662,0,0.0
fru-M-800019,1264186300,0.13196956,0,0.0
Trh-M-300198,1362674294,0.028976843,0,0.0
Trh-M-300198,912951014,0.06338295,0,0.0
Trh-M-300198,1252966452,0.021497339,0,0.0
Trh-M-300198,5813070070,0.044205256,0,0.0
Trh-M-300198,861073717,0.056626134,0,0.0
Trh-M-300198,1605518663,0.0334697,0,0.0
Trh-M-300198,864156049,0.012386935,0,0.0
Trh-M-300198,673863199,0.013837844,0,0.0
Trh-M-300198,7112622044,0.016700061,0,0.0
Trh-M-300198,551751981,0.00689452,0,0.0
Gad1-F-400342,1502304455,0.32315928,0,0.0
Gad1-F-400342,1316530839,0.18487403,0,0.0
Gad1-F-400342,1688893211,0.15612222,0,0.0
Gad1-F-400342,5812987894,0.1713333,0,0.0
Gad1-F-400342,1221285175,0.23121776,0,0.0
Gad1-F-400342,1378182447,0.4088681,0,0.0
Gad1-F-400342,1501980151,0.15367207,0,0.0
Gad1-F-400342,1158877703,0.20523033,0,0.0
Gad1-F-400342,1190250299,0.2581812,0,0.0
Gad1-F-400342,1343045604,0.24326302,0,0.0
Gad1-F-000741,1873734612,0.6080752,1,0.0
Gad1-F-000741,5813038168,0.4535029,0,0.0
Gad1-F-000741,1288893503,0.3575242,0,0.0
Gad1-F-000741,1500020379,0.140415,0,0.0
Gad1-F-000741,1905429029,0.6333975,1,0.0
Gad1-F-000741,2215161310,0.13612437,0,0.0
Gad1-F-000741,1537456949,0.48202226,0,0.0
Gad1-F-000741,1289238358,0.61145216,1,0.0
Gad1-F-000741,2031266973,0.63960665,1,0.0
Gad1-F-000741,1968872215,0.52737623,1,0.0
fru-M-500374,578556621,0.13531163,0,0.0
fru-M-500374,1224258912,0.0902642,0,0.0
fru-M-500374,1101133698,0.037806172,0,0.0
fru-M-500374,5901195945,0.09636832,0,0.0
fru-M-500374,5901203987,0.023424694,0,0.0
fru-M-500374,1100792636,0.006745002,0,0.0
fru-M-500374,487899562,0.41059715,0,0.0
fru-M-500374,5813022925,0.048704267,0,0.0
fru-M-500374,737832306,0.13323686,0,0.0
fru-M-500374,5813020696,0.088541195,0,0.0
VGlut-F-500434,1654866496,0.008627061,0,0.0
VGlut-F-500434,5812994026,0.050512817,0,0.0
VGlut-F-500434,1687230765,0.017139124,0,0.0
VGlut-F-500434,1471337887,0.009358118,0,0.0
VGlut-F-500434,608145495,0.019071268,0,0.0
VGlut-F-500434,1938009696,0.6927108,1,0.0
VGlut-F-500434,1565880563,0.06809953,0,0.0
VGlut-F-500434,1070646938,0.031821474,0,0.0
VGlut-F-500434,1718011349,0.80657345,1,0.0
VGlut-F-500434,1073354203,0.0152926175,0,0.0
fru-F-200082,5813060068,0.5886221,1,0.0
fru-F-200082,1664127054,0.17802097,0,0.0
fru-F-200082,1724823418,0.3232169,0,0.0
fru-F-200082,1591463117,0.6931947,1,0.0
fru-F-200082,1666561406,0.14253804,0,0.0
fru-F-200082,1606503024,0.23319946,0,0.0
fru-F-200082,1168915489,0.1790307,0,0.0
fru-F-200082,1262360335,0.06841847,0,0.0
fru-F-200082,1572390197,0.23359111,0,0.0
fru-F-200082,5813054857,0.43174648,0,0.0
G0239-F-000003,391617921,0.30628365,0,0.0
G0239-F-000003,388293131,0.38434055,0,0.0
G0239-F-000003,300972942,0.864267,1,0.0
G0239-F-000003,418987009,0.5879899,1,0.0
G0239-F-000003,5813078504,0.06373274,0,0.0
G0239-F-000003,5813068729,0.9261335,1,0.0
G0239-F-000003,482732443,0.15456094,0,0.0
G0239-F-000003,676133767,0.026548201,0,0.0
G0239-F-000003,5813020696,0.27940923,0,0.0
G0239-F-000003,327933679,0.49552214,0,0.0
Gad1-F-400082,391155165,0.28571108,0,0.0
Gad1-F-400082,1173011450,0.70394933,1,0.0
Gad1-F-400082,204613133,0.23774497,0,0.0
Gad1-F-400082,1259097611,0.24918993,0,0.0
Gad1-F-400082,1035045015,0.33637816,0,0.0
