fc_id,em_id,model_predict,binary_label,pred_std
VGlut-F-500677,1100797044,0.8996718,1,0.0
VGlut-F-500677,1039413386,0.78749406,1,0.0
VGlut-F-500677,946304445,0.94819576,1,0.0
VGlut-F-500677,915623433,0.9547437,1,0.0
VGlut-F-500677,1413813658,0.17247769,0,0.0
VGlut-F-500677,1008041892,0.9328919,1,0.0
VGlut-F-500677,1100796838,0.8320484,1,0.0
VGlut-F-500677,5813022922,0.69327754,1,0.0
VGlut-F-500677,978021140,0.9007444,1,0.0
VGlut-F-500677,5813037866,0.876442,1,0.0
Gad1-F-600664,5813047407,0.46909204,0,0.0
Gad1-F-600664,391617921,0.10153732,0,0.0
Gad1-F-600664,390279635,0.1050213,0,0.0
Gad1-F-600664,418214549,0.08130309,0,0.0
Gad1-F-600664,1104686732,0.12326184,0,0.0
Gad1-F-600664,638196102,0.21428058,0,0.0
Gad1-F-600664,453026883,0.10051823,0,0.0
Gad1-F-600664,637121971,0.67542595,1,0.0
Gad1-F-600664,1006146837,0.05348613,0,0.0
Gad1-F-600664,574041014,0.52227455,1,0.0
VGlut-F-600423,2185189361,0.9841181,1,0.0
VGlut-F-600423,1254261370,0.98359907,1,0.0
VGlut-F-600423,1254261625,0.97988003,1,0.0
VGlut-F-600423,1130458829,0.97643125,1,0.0
VGlut-F-600423,1254261493,0.98658955,1,0.0
VGlut-F-600423,2247340372,0.9839968,1,0.0
VGlut-F-600423,1652530588,0.58203965,1,0.0
VGlut-F-600423,1590858381,0.81428516,1,0.0
VGlut-F-600423,5813038661,0.73966193,1,0.0
VGlut-F-600423,1316331810,0.49318224,0,0.0
5HT1A-F-200011,910105915,0.17267865,0,0.0
5HT1A-F-200011,1070098366,0.82025397,1,0.0
5HT1A-F-200011,978358080,0.96494406,1,0.0
5HT1A-F-200011,1168241257,0.0038003363,0,0.0
5HT1A-F-200011,1387583807,0.061192654,0,0.0
5HT1A-F-200011,1321745141,0.6021217,1,0.0
5HT1A-F-200011,915605750,0.095609896,0,0.0
5HT1A-F-200011,977002583,0.053833544,0,0.0
5HT1A-F-200011,5813020409,0.004509632,0,0.0
5HT1A-F-200011,915943091,0.78172565,1,0.0
Cha-F-300281,1905114003,0.32669547,0,0.0
Cha-F-300281,1343736290,0.06772052,0,0.0
Cha-F-300281,1690897627,0.22489797,0,0.0
Cha-F-300281,1908171744,0.3105457,0,0.0
Cha-F-300281,1938175243,0.2367087,0,0.0
Cha-F-300281,1408612051,0.2637972,0,0.0
Cha-F-300281,2094381099,0.22034974,0,0.0
Cha-F-300281,1690902029,0.2084539,0,0.0
Cha-F-300281,2097462638,0.3424539,0,0.0
Cha-F-300281,1499248377,0.1028439,0,0.0
Gad1-F-400093,5813063527,0.3326173,0,0.0
Gad1-F-400093,1167956458,0.024341635,0,0.0
Gad1-F-400093,5813067961,0.03224078,0,0.0
Gad1-F-400093,815909099,0.67450637,1,0.0
Gad1-F-400093,1219069439,0.3372605,0,0.0
Gad1-F-400093,5813023478,0.029474879,0,0.0
Gad1-F-400093,448536695,0.12441778,0,0.0
Gad1-F-400093,1034220115,0.08930885,0,0.0
Gad1-F-400093,5812983323,0.49161935,0,0.0
Gad1-F-400093,454438452,0.24582607,0,0.0
Gad1-F-500039,1471610338,0.8044327,1,0.0
Gad1-F-500039,1719591388,0.60607827,1,0.0
Gad1-F-500039,1690232290,0.6961133,1,0.0
Gad1-F-500039,1473332777,0.6737452,1,0.0
Gad1-F-500039,1689187126,0.829452,1,0.0
Gad1-F-500039,1158187240,0.5517733,1,0.0
Gad1-F-500039,1718226945,0.4849476,0,0.0
Gad1-F-500039,1189563993,0.48816422,0,0.0
Gad1-F-500039,1374784418,0.4236923,0,0.0
Gad1-F-500039,1342704830,0.20513105,0,0.0
Gad1-F-000308,955365826,0.9518028,1,0.0
Gad1-F-000308,1016758041,0.901764,1,0.0
Gad1-F-000308,985714517,0.96311563,1,0.0
